Molecule_ChEMBL_ID,Molecule_Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard_Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Potential Duplicate,Assay ChEMBL ID,BAO Label,Assay Cell Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Cell ChEMBL ID,Assay Description,Strains,pIC50,potency_label,Representative_pIC50,Flag resistance,Flag Groups,potency_bin,mol_freq,strain_freq
CHEMBL4553106,,,310.4,0.0,3.2,A.1,CCN(CCNc1nc2ccccc2[nH]1)Cc1ccccc1O,IC50,'=',474.0,nM,6.32,,,UO_0000065,0,CHEMBL4369742,organism-based format,,CHEMBL4368895,1,Scientific Literature,Medchemcomm,,Antiplasmodium activity against chloroquine-sensitive Plasmodium falciparum NF54 asexual blood stage forms infected in human erythrocytes assessed as reduction in [3H]-hypoxanthine incorporation incubated for 48 hrs by liquid scintillation counting method,NF54,6.32,active,6.32,chloroquine sensitive,CQS,active,2,4725
CHEMBL4554564,,,344.85,0.0,3.86,A.9,CCN(CCNc1nc2ccccc2[nH]1)Cc1cccc(Cl)c1O,IC50,'=',1252.0,nM,5.9,,,UO_0000065,0,CHEMBL4369743,organism-based format,,CHEMBL4368895,1,Scientific Literature,Medchemcomm,,Antiplasmodium activity against multidrug resistant Plasmodium falciparum K1 asexual blood stage forms infected in human erythrocytes assessed as reduction in [3H]-hypoxanthine incorporation incubated for 48 hrs by liquid scintillation counting method,K1,5.9,inactive,5.9,multidrug resistant,MDR,inactive,2,5948
CHEMBL4583217,,,527.36,2.0,6.26,53,CC(Nc1cc(C(F)(F)F)c(C#N)c2nc3cc(Cl)c(Cl)cc3n12)c1ccc(S(C)(=O)=O)cc1,IC50,'=',4970.0,nM,5.3,,,UO_0000065,0,CHEMBL4373124,organism-based format,,CHEMBL4371072,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive asexual blood stage of Plasmodium falciparum NF54 infected in human RBC assessed as reduction in [3H]hypoxanthine incorporation preincubated for 48 hrs followed by [3H]hypoxanthine addition measured after 24 hrs by liquid scintillation counting method,NF54,5.3,inactive,5.3,chloroquine sensitive,CQS,inactive,1,4725
CHEMBL5284664,,,284.35,0.0,2.19,Dihydroartemisinin,C[C@H]1[C@@H](O)O[C@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',2.09,nM,8.68,,,UO_0000065,0,CHEMBL5257515,organism-based format,,CHEMBL5257025,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against Plasmodium falciparum W2 assessed as inhibition of cell growth,W2,8.68,high_potency,8.68,,,elite,6,5923
CHEMBL5279040,,,706.87,3.0,6.29,45c,C[C@@H]1CC[C@H]2[C@@H](C)C(CC(COC(=O)CCC(=O)O)CC3O[C@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)O[C@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,IC50,'=',2.0,nM,8.7,,,UO_0000065,0,CHEMBL5257527,organism-based format,,CHEMBL5257025,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum NF54 assessed as reduction in cell growth,NF54,8.7,high_potency,8.7,,,elite,1,4725
CHEMBL5313438,,,398.42,0.0,4.88,1800747,CCNc1nc(C)cc(Nc2ccc(NC(=O)Nc3ccc(F)cc3F)cc2)n1,IC50,'=',562.0,nM,6.25,,,UO_0000065,0,CHEMBL4888491,organism-based format,Erythrocyte,CHEMBL5308541,60, Malaria Hit Generation Library,ACS Med Chem Lett,CHEMBL3833281,"Hit confirmation in dose-response curve in NF54 nanoGlo assay, at 12h",NF54,6.25,active,6.413333,,,active,4,4725
CHEMBL4459933,,,705.02,1.0,3.36,7,CSCC[C@@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C)N(C)C(=O)[C@@H](N)C(C)C,IC50,'=',2300.0,nM,5.64,,,UO_0000065,0,CHEMBL4411709,organism-based format,,CHEMBL4411264,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against Plasmodium falciparum NF54 erythrocytic stage assessed as reduction in [3H]hypoxanthine incorporation preincubated for 48 hrs followed by [3H]hypoxanthine addition and measured after 24 hrs by liquid scintillation counting method,NF54,5.64,inactive,5.64,,,inactive,1,4725
CHEMBL4575198,,,591.86,1.0,2.79,2,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](CCSC)C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C,IC50,'=',10900.0,nM,4.96,,,UO_0000065,0,CHEMBL4411709,organism-based format,,CHEMBL4411264,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against Plasmodium falciparum NF54 erythrocytic stage assessed as reduction in [3H]hypoxanthine incorporation preincubated for 48 hrs followed by [3H]hypoxanthine addition and measured after 24 hrs by liquid scintillation counting method,NF54,4.96,inactive,4.96,,,inactive,1,4725
CHEMBL288114,GALLIC ACID,2.0,170.12,0.0,0.5,8,O=C(O)c1cc(O)c(O)c(O)c1,IC50,'=',68000.0,nM,4.17,,,UO_0000065,0,CHEMBL5256987,organism-based format,,CHEMBL5252676,1,Scientific Literature,RSC Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as intraerythrocytic growth inhibition,3D7,4.17,inactive,4.17,chloroquine sensitive,CQS,inactive,2,7375
CHEMBL5280488,,,413.34,1.0,2.39,31,O=C(Nc1cccc(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(O)c1,IC50,'=',2100.0,nM,5.68,,,UO_0000065,0,CHEMBL5256987,organism-based format,,CHEMBL5252676,1,Scientific Literature,RSC Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as intraerythrocytic growth inhibition,3D7,5.68,inactive,5.68,chloroquine sensitive,CQS,inactive,3,7375
CHEMBL5277950,,,364.31,0.0,1.62,26,O=C(OCCCOC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)cc(O)c1,IC50,'=',3800.0,nM,5.42,,,UO_0000065,0,CHEMBL5256988,organism-based format,,CHEMBL5252676,1,Scientific Literature,RSC Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum FcB1 assessed as intraerythrocytic growth inhibition,FcB1,5.42,inactive,5.42,chloroquine resistant,CQR,inactive,3,748
CHEMBL3754684,,,375.26,1.0,5.26,5,CCOC(C(=O)Nc1cnc2ccccc2c1)c1cc(Cl)ccc1Cl,IC50,'=',6700.0,nM,5.17,,,UO_0000065,0,CHEMBL3757741,organism-based format,,CHEMBL3751754,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against mefloquine-resistant Plasmodium falciparum D6 assessed as inhibition of [3H]-hypoxanthine uptake after 48 hrs by liquid scintillation counting analysis,D6,5.17,inactive,5.17,mefloquine resistant,MEFR,inactive,2,2297
CHEMBL3753506,,,375.25,1.0,5.26,14,CCOC(C(=O)Nc1ccc(Cl)c(Cl)c1)c1cnc2ccccc2c1,IC50,'=',13000.0,nM,4.89,,,UO_0000065,0,CHEMBL3757742,organism-based format,,CHEMBL3751754,1,Scientific Literature,Bioorg Med Chem Lett,,"Antiplasmodial activity against chloroquine, quinine and pyrimethamine-resistant Plasmodium falciparum W2 assessed as inhibition of [3H]-hypoxanthine uptake after 48 hrs by liquid scintillation counting analysis",W2,4.89,inactive,4.89,chloroquine quinine and pyrimethamine resistant,"CQR, QR, PYRR",inactive,2,5923
CHEMBL404431,OZ277,3.0,392.54,0.0,3.25,1a,CC(C)(N)CNC(=O)C[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3,IC50,'=',1.8,nM,8.74,,,UO_0000065,0,CHEMBL2329858,organism-based format,,CHEMBL2321701,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1,K1,8.74,high_potency,8.705,chloroquine resistant,CQR,elite,5,5948
CHEMBL3810238,,,528.69,2.0,6.55,33,CCCCCCCCCCOc1cc2c(=O)c(C(=O)OCC)cn(C(=O)N3CCCCC3)c2cc1OCC,IC50,'=',28.2,nM,7.55,,,UO_0000065,0,CHEMBL3812851,organism-based format,,CHEMBL3808317,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against multidrug resistant Plasmodium falciparum W2 infected in human erythrocytes assessed as inhibition of parasite proliferation after 96 hrs by SYBR Green I fluorescence based assay,W2,7.55,high_potency,7.55,multidrug resistant,MDR,elite,3,5923
CHEMBL4452356,,,410.35,1.0,6.95,5c,CC(C)c1ccc(-c2c[nH]cc2C(c2ccc(Cl)cc2Cl)n2ccnc2)cc1,IC50,'=',280.0,nM,6.55,,,UO_0000065,0,CHEMBL4413421,organism-based format,,CHEMBL4411312,1,Scientific Literature,J Med Chem,,Antiprotozoal activity against erythrocytic stage of Plasmodium falciparum K1 after 48 hrs by [3H]- hypoxanthine incorporation assay,K1,6.55,active,6.55,,,active,1,5948
CHEMBL1336959,,,241.32,0.0,3.36,1.2,Cc1ccc(-n2sc3ccccc3c2=O)cc1,IC50,'=',1660.0,nM,5.78,,,UO_0000065,0,CHEMBL3997031,assay format,,CHEMBL3994637,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs by SYBR Green-1 staining based fluorescence assay,3D7,5.78,inactive,5.78,chloroquine sensitive,CQS,inactive,1,7375
CHEMBL3814339,,,604.87,2.0,7.94,1,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(COC(=O)/C=C\c6ccc(O)cc6)[C@@H]5CC[C@]43C)[C@@H]12,IC50,'=',1530.0,nM,5.82,,,UO_0000065,0,CHEMBL3816566,organism-based format,,CHEMBL3813696,1,Scientific Literature,J Nat Prod,,Antimalarial activity against multidrug resistant Plasmodium falciparum NHP1337 assessed as growth inhibition after 72 hrs by SYBR Green based fluorescence assay,NHP1337,5.82,inactive,5.82,multidrug resistant,MDR,inactive,2,18
CHEMBL3084303,,,402.71,1.0,6.48,(R)-(-)-4,Clc1ccc(-c2c[nH]cc2[C@H](c2ccc(Cl)cc2Cl)n2ccnc2)cc1,IC50,'=',92.0,nM,7.04,,,UO_0000065,0,CHEMBL4413421,organism-based format,,CHEMBL4411312,1,Scientific Literature,J Med Chem,,Antiprotozoal activity against erythrocytic stage of Plasmodium falciparum K1 after 48 hrs by [3H]- hypoxanthine incorporation assay,K1,7.04,active,7.04,,,active,1,5948
CHEMBL5313193,,,385.56,1.0,5.36,1800265,Cc1ccccc1CN1CCC(CNc2c3c(nc4ccccc24)CCC3)CC1,IC50,'=',708.0,nM,6.15,,,UO_0000065,0,CHEMBL4888488,organism-based format,Erythrocyte,CHEMBL5308541,60, Malaria Hit Generation Library,ACS Med Chem Lett,CHEMBL3833281,"Hit confirmation in dose-response curve in NF54 nanoGlo assay, at 72h",NF54,6.15,active,5.866667,,,active,4,4725
CHEMBL1080027,,,724.67,3.0,4.72,12,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](OC(=O)/C=C\c2ccc(O)cc2)[C@H](OC(=O)/C=C/c2ccc(O)cc2)[C@H]1O,IC50,'=',500.0,nM,6.3,,,UO_0000065,0,CHEMBL3816565,organism-based format,,CHEMBL3813696,1,Scientific Literature,J Nat Prod,,Antimalarial activity against multidrug sensitive Plasmodium falciparum HB3 assessed as growth inhibition after 72 hrs by SYBR Green based fluorescence assay,HB3,6.3,active,6.3,multidrug sensitive,MDS,active,2,983
CHEMBL5288678,,,527.63,2.0,7.22,8,COC(=O)c1cc2c(c(OC)c1OC)[C@H](C)C[C@@H](OC(=O)Nc1ccc(F)cc1)[C@H]2[C@@H](C)CCC=C(C)C,IC50,'=',10800.0,nM,4.97,,,UO_0000065,0,CHEMBL5255106,organism-based format,,CHEMBL5252581,1,Scientific Literature,J Nat Prod,,Antimalarial activity against multidrug resistant Plasmodium falciparum Dd2 assessed as parasite growth inhibition incubated for 72 hrs by DAPI staining method,Dd2,4.97,inactive,4.97,multidrug resistant,MDR,inactive,2,3864
CHEMBL2207903,,,744.91,4.0,8.93,7,Cc1cc(C)c(Nc2nc(NCCCCNc3nc(Nc4ccc(C#N)cc4)nc(Nc4c(C)cc(C)cc4C)n3)nc(Nc3ccc(C#N)cc3)n2)c(C)c1,IC50,'=',1110.0,nM,5.96,,,UO_0000065,0,CHEMBL4143004,organism-based format,,CHEMBL4138212,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 infected in human O-positive erythrocytes assessed as decrease in parasitaemia after 72 hrs by NBT dye-based spectrophotometric method,K1,5.95,inactive,5.95,chloroquine resistant,CQR,inactive,1,5948
CHEMBL4172204,,,523.57,2.0,6.42,5a,COc1ccc(N2C(=O)[C@H](Oc3ccc(-c4nc5ccccc5s4)cc3)[C@@H]2c2ccc([N+](=O)[O-])cc2)cc1,IC50,'=',10400.0,nM,4.98,,,UO_0000065,0,CHEMBL4142950,organism-based format,,CHEMBL4138210,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum K1,K1,4.98,inactive,4.98,,,inactive,1,5948
CHEMBL3785154,,,408.58,1.0,5.58,4,C=C1CCCC(C)(C)C1(O)CC/C(C)=C/CC[C@@]1(C)CC[C@H]([C@H](C)C(=O)O)OO1,IC50,'=',7300.0,nM,5.14,,,UO_0000065,0,CHEMBL3787834,organism-based format,,CHEMBL3785004,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against chloroquine sensitive Plasmodium falciparum D6 after 72 hrs by LDH assay,D6,5.14,inactive,5.14,chloroquine sensitive,CQS,inactive,2,2297
CHEMBL4635916,,,322.46,0.0,4.03,"ref 39, 5i",CCN(CC)C1CCN(c2nccc3c2[nH]c2ccccc23)CC1,IC50,'=',1000.0,nM,6.0,,,UO_0000065,0,CHEMBL4604486,organism-based format,,CHEMBL4602662,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against Plasmodium falciparum K1,K1,6.0,active,6.195,,,active,2,5948
CHEMBL4590343,,,327.24,0.0,1.72,rac-5e,CN(O)C(=O)CSC(c1cc(F)cc(F)c1)P(=O)(O)O,IC50,'=',130.0,nM,6.89,,,UO_0000065,0,CHEMBL4407820,organism-based format,,CHEMBL4406820,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against asexual blood stages of Plasmodium falciparum Dd2 infected in human erythrocytes incubated for 3 days by ELISA,Dd2,6.89,active,6.89,,,active,2,3864
CHEMBL494887,TETRAISOPROPYL PYROPHOSPHORAMIDE,,342.36,0.0,3.21,NCGC00094438-01,CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,IC50,'=',12589.25,nM,4.9,,,UO_0000065,0,CHEMBL1267250,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum HB3 after 72 hrs by SYBR green assay,HB3,4.9,inactive,4.9,,,inactive,2,983
CHEMBL1569,AMANTADINE HYDROCHLORIDE,4.0,187.71,0.0,1.91,NCGC00093531-01,NC12CC3CC(CC(C3)C1)C2,IC50,'=',5011.87,nM,5.3,,,UO_0000065,0,CHEMBL1267246,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum 7G8 after 72 hrs by SYBR green assay,7G8,5.3,inactive,5.3,,,inactive,2,892
CHEMBL1255778,BENSERAZIDE HYDROCHLORIDE,,293.71,1.0,-1.76,NCGC00093698-01,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,IC50,'=',6309.57,nM,5.2,,,UO_0000065,0,CHEMBL1267246,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum 7G8 after 72 hrs by SYBR green assay,7G8,5.2,inactive,5.2,,,inactive,1,892
CHEMBL1255647,,,276.12,0.0,0.82,"NCGC00093813-01, CNQX disodium",N#Cc1cc2nc([O-])c([O-])nc2cc1[N+](=O)[O-],IC50,'=',10000.0,nM,5.0,,,UO_0000065,0,CHEMBL1267251,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum W2 after 72 hrs by SYBR green assay,W2,5.0,inactive,5.0,,,inactive,1,5923
CHEMBL1237082,MECAMYLAMINE HYDROCHLORIDE,4.0,203.76,0.0,2.42,NCGC00094171-01,CNC1(C)C2CCC(C2)C1(C)C,IC50,'=',12589.25,nM,4.9,,,UO_0000065,0,CHEMBL1267249,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum GB4 after 72 hrs by SYBR green assay,GB4,4.9,inactive,4.9,,,inactive,2,614
CHEMBL30,CIMETIDINE,4.0,252.35,0.0,0.6,NCGC00024859-02,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,IC50,'=',12589.25,nM,4.9,,,UO_0000065,0,CHEMBL1267251,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum W2 after 72 hrs by SYBR green assay,W2,4.9,inactive,4.9,,,inactive,1,5923
CHEMBL88553,,,213.24,0.0,3.51,"NCGC00025047-02, SIB-1757",Cc1ccc(O)c(/N=N/c2ccccc2)n1,IC50,'=',12589.25,nM,4.9,,,UO_0000065,0,CHEMBL1267250,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum HB3 after 72 hrs by SYBR green assay,HB3,4.9,inactive,4.9,,,inactive,5,983
CHEMBL1256818,DEXTROMETHORPHAN HYDROBROMIDE,4.0,370.33,0.0,3.38,NCGC00093776-01,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,IC50,'=',6309.57,nM,5.2,,,UO_0000065,0,CHEMBL1267249,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum GB4 after 72 hrs by SYBR green assay,GB4,5.2,inactive,5.2,,,inactive,4,614
CHEMBL415324,TRANILAST,3.0,327.34,0.0,3.05,NCGC00021458-04,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,IC50,'=',7943.28,nM,5.1,,,UO_0000065,0,CHEMBL1267246,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum 7G8 after 72 hrs by SYBR green assay,7G8,5.1,inactive,5.1,,,inactive,2,892
CHEMBL9514,NOCODAZOLE,2.0,301.33,0.0,3.03,NCGC00025058-02,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,IC50,'=',10000.0,nM,5.0,,,UO_0000065,0,CHEMBL1267251,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum W2 after 72 hrs by SYBR green assay,W2,5.0,inactive,5.0,,,inactive,4,5923
CHEMBL333121,,,345.53,0.0,3.57,"NCGC00093598-01, PNU-37887A",C1CCC(/N=C(\NC23CC4CC(CC(C4)C2)C3)N2CCOCC2)CC1,IC50,'=',7943.28,nM,5.1,,,UO_0000065,0,CHEMBL1267249,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum GB4 after 72 hrs by SYBR green assay,GB4,5.1,inactive,5.1,,,inactive,4,614
CHEMBL1256797,,,346.38,0.0,2.68,"NCGC00093680-01, BRL-54443",CN1CCC(c2c[nH]c3ccc(O)cc23)CC1,IC50,'=',10000.0,nM,5.0,,,UO_0000065,0,CHEMBL1267250,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum HB3 after 72 hrs by SYBR green assay,HB3,5.0,inactive,5.0,,,inactive,3,983
CHEMBL641,ATOMOXETINE,4.0,255.36,0.0,3.72,NCGC00094449-01,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,IC50,'=',5011.87,nM,5.3,,,UO_0000065,0,CHEMBL1267248,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum Dd2 after 72 hrs by SYBR green assay,Dd2,5.3,inactive,5.3,,,inactive,4,3864
CHEMBL47940,,,370.46,1.0,5.59,NCGC00093866-01,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,IC50,'=',3162.28,nM,5.5,,,UO_0000065,0,CHEMBL1267251,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum W2 after 72 hrs by SYBR green assay,W2,5.5,inactive,5.5,,,inactive,7,5923
CHEMBL1557,DOPAMINE HYDROCHLORIDE,4.0,189.64,0.0,0.6,NCGC00093965-01,NCCc1ccc(O)c(O)c1,IC50,'=',10000.0,nM,5.0,,,UO_0000065,0,CHEMBL1267249,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum GB4 after 72 hrs by SYBR green assay,GB4,5.0,inactive,5.0,,,inactive,3,614
CHEMBL4213308,,,555.61,2.0,5.92,19e,CC(=O)N(C/C=C/P(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C)OCc1ccc(C(C)C)cc1,IC50,'=',55200.0,nM,4.26,,,UO_0000065,0,CHEMBL4201411,organism-based format,,CHEMBL4196192,1,Scientific Literature,J Med Chem,,Growth inhibition of Plasmodium falciparum 3D7 asynchronous cultures by PicoGreen dye based assay,3D7,4.26,inactive,4.26,,,inactive,1,7375
CHEMBL449062,D-LIMONENE,2.0,136.24,0.0,3.31,D-LIMONENE,C=C(C)[C@H]1CC=C(C)CC1,IC50,'=',66000.0,nM,4.18,,,UO_0000065,0,CHEMBL900468,organism-based format,,CHEMBL1137552,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity after 48 hrs against chloroquine-resistant Plasmodium falciparum FcM29-Cameroon by [3H]hypoxanthine uptake,FcM29,4.18,inactive,4.18,chloroquine resistant,CQR,inactive,1,163
CHEMBL150643,,,136.15,0.0,1.03,14,CC1=CC(=O)C=C(C)C1=O,IC50,'=',10400.0,nM,4.98,,,UO_0000065,0,CHEMBL4189089,organism-based format,,CHEMBL4184306,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against Plasmodium falciparum Dd2 by SYBR Green I fluorescence assay,Dd2,4.98,inactive,4.98,,,inactive,1,3864
CHEMBL275516,CANTHARIDIC_ACID,,214.22,0.0,0.73,NCGC00093763-01,CC1(C(=O)O)C2CCC(O2)C1(C)C(=O)O,IC50,'=',1995.26,nM,5.7,,,UO_0000065,0,CHEMBL1267245,organism-based format,,CHEMBL1255382,1,Scientific Literature,Nat Chem Biol,,Antiplasmodial activity against Plasmodium falciparum 3D7 after 72 hrs by SYBR green assay,3D7,5.7,inactive,5.7,,,inactive,7,7375
CHEMBL4075016,,,357.18,,,6,Cc1c(Oc2cnc(C(=O)NCC(C)(C)O)cn2)ccc2c1B(O)OC2,IC50,'=',334.0,nM,6.48,,,UO_0000065,0,CHEMBL4039511,cell-based format,,CHEMBL4038305,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum W2 infected in human erythrocytes after 48 hrs by YOYO-1 dye based flow cytometric analysis,W2,6.48,active,6.48,chloroquine resistant,CQR,active,2,5923
CHEMBL4105233,,,409.13,,,51,Cc1c(Oc2cnc(C(=O)N3CC(O)(C(F)(F)F)C3)cn2)ccc2c1B(O)OC2,IC50,'=',8.0,nM,8.1,,,UO_0000065,0,CHEMBL4039510,cell-based format,,CHEMBL4038305,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as reduction in [3H]-hypoxanthine incorporation preincubated for 24 hrs followed by [3H]-hypoxanthine addition measured after 24 hrs by scintillation counting method,3D7,8.1,high_potency,8.1,chloroquine sensitive,CQS,elite,2,7375
CHEMBL4868299,,,305.34,0.0,0.45,24,CC(C)Oc1nncc(-c2cnnc(OCCN(C)C)n2)n1,IC50,'=',440.0,nM,6.36,,,UO_0000065,0,CHEMBL4808462,organism-based format,,CHEMBL4808169,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 infected in human red blood cells after 72 hrs by DAPI-staining based assay,3D7,6.36,active,6.36,,,active,1,7375
CHEMBL4859481,,,272.36,0.0,2.41,28,CCCCc1nncc(-c2cnnc(CCCC)n2)n1,IC50,'=',340.0,nM,6.47,,,UO_0000065,0,CHEMBL4808462,organism-based format,,CHEMBL4808169,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 infected in human red blood cells after 72 hrs by DAPI-staining based assay,3D7,6.47,active,6.47,,,active,1,7375
CHEMBL4872473,,,276.3,0.0,1.3,29,CCCOc1nncc(-c2cnnc(OCCC)n2)n1,IC50,'=',110.0,nM,6.96,,,UO_0000065,0,CHEMBL4808462,organism-based format,,CHEMBL4808169,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 infected in human red blood cells after 72 hrs by DAPI-staining based assay,3D7,6.96,active,6.96,,,active,1,7375
CHEMBL4863301,,,276.3,0.0,1.3,30,CC(C)Oc1nncc(-c2cnnc(OC(C)C)n2)n1,IC50,'=',2000.0,nM,5.7,,,UO_0000065,0,CHEMBL4808462,organism-based format,,CHEMBL4808169,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 infected in human red blood cells after 72 hrs by DAPI-staining based assay,3D7,5.7,inactive,5.7,,,inactive,1,7375
CHEMBL5397300,,,520.63,2.0,6.7,5t,Cc1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(C(C)C)cc2)n1CCC1=CC(=O)OC1O,IC50,'=',970.0,nM,6.01,,,UO_0000065,0,CHEMBL5363209,organism-based format,,CHEMBL5360578,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against asynchronous chloroquine-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition infected in erythrocytes incubated for 72 hrs by SYBR green dye based assay,3D7,6.01,active,6.01,asynchronous chloroquine sensitive,CQS,active,2,7375
CHEMBL459437,,,486.06,1.0,7.08,5b,O=C(OC1CC2(N3CCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2)c1ccc(Cl)cc1,IC50,'=',470.0,nM,6.33,,,UO_0000065,0,CHEMBL973272,organism-based format,,CHEMBL1149817,1,Scientific Literature,Eur J Med Chem,,Antiprotozoal activity against chloroquine and pyrimethamine-resistant Plasmodium falciparum K1,K1,6.33,active,6.225,chloroquine and pyrimethamine resistant,"CQR, PYRR",active,2,5948
CHEMBL116204,,,311.35,0.0,4.01,AQ-39,CCN(CC)CCNc1ccnc2cc(C(F)(F)F)ccc12,IC50,'=',30.0,nM,7.52,,,UO_0000065,0,CHEMBL760277,organism-based format,,CHEMBL1131415,1,Scientific Literature,J Med Chem,,In vitro antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum Haiti 135,Haiti 135,7.52,high_potency,7.52,chloroquine sensitive,CQS,elite,3,59
